path	status	holla_mode	main_mode	holla_blob	main_blob	partition	kind	added	removed	review_status
shots/audit/showcase-forms_80x24_no_color.cursor	D	100644	000000	b12c7c25f2a8ce4c8ca2420cfa528b1090a025d8	0000000000000000000000000000000000000000	artifacts	text	0	1	unread
shots/audit/showcase-forms_80x24_no_color.html	D	100644	000000	0e739e575b3edf93f6fc640d31240a8f5d47b8b6	0000000000000000000000000000000000000000	artifacts	text	0	29	unread
shots/audit/showcase-forms_80x24_no_color.png	D	100644	000000	e750961d6f189c6ab16bfa03bd29017d8407db41	0000000000000000000000000000000000000000	artifacts	binary	-	-	unread
shots/audit/showcase-forms_80x24_no_color.txt	D	100644	000000	7ccf2bd6b22834258efcda2fe4932fe5f8f955c6	0000000000000000000000000000000000000000	artifacts	text	0	24	unread
shots/audit/showcase-forms_80x24_none.ansi	D	100644	000000	05a5a2e5d728fe2c13192dc4a53f0a7c49ba5c61	0000000000000000000000000000000000000000	artifacts	text	0	24	unread
shots/audit/showcase-forms_80x24_none.cursor	D	100644	000000	e2e4131c03617fc36a94aebcb398554d7ec9ca26	0000000000000000000000000000000000000000	artifacts	text	0	1	unread
shots/audit/showcase-forms_80x24_none.html	D	100644	000000	c65de395a452e9deae28404502ca7846c783122c	0000000000000000000000000000000000000000	artifacts	text	0	29	unread
shots/audit/showcase-forms_80x24_none.png	D	100644	000000	e19c867c0fb3af23a81c97ea1c7bccea4c0e9925	0000000000000000000000000000000000000000	artifacts	binary	-	-	unread
shots/audit/showcase-forms_80x24_none.txt	D	100644	000000	0bde8b6d12df986d08ef798365b634746f1a8db6	0000000000000000000000000000000000000000	artifacts	text	0	24	unread
shots/audit/showcase-forms_80x24_truecolor.ansi	D	100644	000000	4a1d5f4fe1a214928b407e0b87f8ac73a4520991	0000000000000000000000000000000000000000	artifacts	text	0	24	unread
shots/audit/showcase-forms_80x24_truecolor.cursor	D	100644	000000	e2e4131c03617fc36a94aebcb398554d7ec9ca26	0000000000000000000000000000000000000000	artifacts	text	0	1	unread
shots/audit/showcase-forms_80x24_truecolor.html	D	100644	000000	7adeb08ac31d7bf5fe3370161894d2506820babb	0000000000000000000000000000000000000000	artifacts	text	0	29	unread
shots/audit/showcase-forms_80x24_truecolor.png	D	100644	000000	b7def6991b17456a145c2c10c824553254a380a4	0000000000000000000000000000000000000000	artifacts	binary	-	-	unread
shots/audit/showcase-forms_80x24_truecolor.txt	D	100644	000000	0bde8b6d12df986d08ef798365b634746f1a8db6	0000000000000000000000000000000000000000	artifacts	text	0	24	unread
shots/audit/showcase-inputs_100x30_16.ansi	D	100644	000000	b01ed6f5f97f294f039db20f9f3a43bad8c7711f	0000000000000000000000000000000000000000	artifacts	text	0	30	unread
shots/audit/showcase-inputs_100x30_16.cursor	D	100644	000000	82d34c92926023a96e1a8df53443b8e5d02eda54	0000000000000000000000000000000000000000	artifacts	text	0	1	unread
shots/audit/showcase-inputs_100x30_16.html	D	100644	000000	c31bf099e253d7f35922e11940057300f5187b7c	0000000000000000000000000000000000000000	artifacts	text	0	35	unread
shots/audit/showcase-inputs_100x30_16.png	D	100644	000000	bb9936f91390426c44186487657da96a6059c79a	0000000000000000000000000000000000000000	artifacts	binary	-	-	unread
shots/audit/showcase-inputs_100x30_16.txt	D	100644	000000	42b2e8c422fc8f2d4e95f64c6e5d8f95462a4818	0000000000000000000000000000000000000000	artifacts	text	0	30	unread
shots/audit/showcase-inputs_100x30_256.ansi	D	100644	000000	a2d63445c0e39ed94ce8487bcf2236dba5178bbe	0000000000000000000000000000000000000000	artifacts	text	0	30	unread
shots/audit/showcase-inputs_100x30_256.cursor	D	100644	000000	82d34c92926023a96e1a8df53443b8e5d02eda54	0000000000000000000000000000000000000000	artifacts	text	0	1	unread
shots/audit/showcase-inputs_100x30_256.html	D	100644	000000	00752cc67b97562bcc7d88db8208a6fc47b70615	0000000000000000000000000000000000000000	artifacts	text	0	35	unread
shots/audit/showcase-inputs_100x30_256.png	D	100644	000000	4e19618e33ae31d23a671c9656629f000679fb4b	0000000000000000000000000000000000000000	artifacts	binary	-	-	unread
shots/audit/showcase-inputs_100x30_256.txt	D	100644	000000	5f8715ab840f2ae1210d33ff395854013ff30998	0000000000000000000000000000000000000000	artifacts	text	0	30	unread
shots/audit/showcase-inputs_100x30_no_color.ansi	D	100644	000000	7e1ee1507e98bc815201579e14c1b86bb9651364	0000000000000000000000000000000000000000	artifacts	text	0	30	unread
shots/audit/showcase-inputs_100x30_no_color.cursor	D	100644	000000	dcb55e113b537514c623e3117cd80246e0c798ce	0000000000000000000000000000000000000000	artifacts	text	0	1	unread
shots/audit/showcase-inputs_100x30_no_color.html	D	100644	000000	673cc5ea1ed492a5f7c7d12f6c1f03df2e6e1eb1	0000000000000000000000000000000000000000	artifacts	text	0	35	unread
shots/audit/showcase-inputs_100x30_no_color.png	D	100644	000000	089f29f09ed5fc24bf6b2855345e583cf952a582	0000000000000000000000000000000000000000	artifacts	binary	-	-	unread
shots/audit/showcase-inputs_100x30_no_color.txt	D	100644	000000	12a692df34ce6064c89a26caa8f77e18cfd1b1f4	0000000000000000000000000000000000000000	artifacts	text	0	30	unread
shots/audit/showcase-inputs_100x30_none.ansi	D	100644	000000	d92b5ee7476cad801487107d6fbe54568e68cb2e	0000000000000000000000000000000000000000	artifacts	text	0	30	unread
shots/audit/showcase-inputs_100x30_none.cursor	D	100644	000000	82d34c92926023a96e1a8df53443b8e5d02eda54	0000000000000000000000000000000000000000	artifacts	text	0	1	unread
shots/audit/showcase-inputs_100x30_none.html	D	100644	000000	2c6815c866a79aaebee7e4f87e653c12c1c83ec5	0000000000000000000000000000000000000000	artifacts	text	0	35	unread
shots/audit/showcase-inputs_100x30_none.png	D	100644	000000	2d794db00d05956f3b4e27a2840326a525b94d12	0000000000000000000000000000000000000000	artifacts	binary	-	-	unread
shots/audit/showcase-inputs_100x30_none.txt	D	100644	000000	ff9a8b1342493c1e3480f5581ba2c68b4c7713d8	0000000000000000000000000000000000000000	artifacts	text	0	30	unread
shots/audit/showcase-inputs_100x30_truecolor.ansi	D	100644	000000	ac4d3ddca59b40a4361bdef5e943ee0d049bd6bc	0000000000000000000000000000000000000000	artifacts	text	0	30	unread
shots/audit/showcase-inputs_100x30_truecolor.cursor	D	100644	000000	82d34c92926023a96e1a8df53443b8e5d02eda54	0000000000000000000000000000000000000000	artifacts	text	0	1	unread
shots/audit/showcase-inputs_100x30_truecolor.html	D	100644	000000	bb56f2405d95560eab9098dff732b0f37b22064a	0000000000000000000000000000000000000000	artifacts	text	0	35	unread
shots/audit/showcase-inputs_100x30_truecolor.png	D	100644	000000	30a60b04259855640d0cb22465e49d0cce095119	0000000000000000000000000000000000000000	artifacts	binary	-	-	unread
shots/audit/showcase-inputs_100x30_truecolor.txt	D	100644	000000	8f358a36261864bc557394f1d9ea2f3cfed48d7b	0000000000000000000000000000000000000000	artifacts	text	0	30	unread
shots/audit/showcase-inputs_120x40_16.ansi	D	100644	000000	0621f6c71eb690a770ac0dcb35226677c3c7a4b8	0000000000000000000000000000000000000000	artifacts	text	0	40	unread
shots/audit/showcase-inputs_120x40_16.cursor	D	100644	000000	87716c07ace215f608e0ee40680c30599120b049	0000000000000000000000000000000000000000	artifacts	text	0	1	unread
shots/audit/showcase-inputs_120x40_16.html	D	100644	000000	3489817f6bbc311c91eb32c88ebed38dd2cc4379	0000000000000000000000000000000000000000	artifacts	text	0	45	unread
shots/audit/showcase-inputs_120x40_16.png	D	100644	000000	43c18139b88c116f610c1bfbddcccc252ca977aa	0000000000000000000000000000000000000000	artifacts	binary	-	-	unread
shots/audit/showcase-inputs_120x40_16.txt	D	100644	000000	2220a1213f10c1c18cec8d38bf733ebc24e1dde3	0000000000000000000000000000000000000000	artifacts	text	0	40	unread
shots/audit/showcase-inputs_120x40_256.ansi	D	100644	000000	f5ecf01837fb78cbef74201dd868d9039c7f6d7d	0000000000000000000000000000000000000000	artifacts	text	0	40	unread
shots/audit/showcase-inputs_120x40_256.cursor	D	100644	000000	87716c07ace215f608e0ee40680c30599120b049	0000000000000000000000000000000000000000	artifacts	text	0	1	unread
shots/audit/showcase-inputs_120x40_256.html	D	100644	000000	72354edd3e0422442c38ac7da4e7a120fc237f29	0000000000000000000000000000000000000000	artifacts	text	0	45	unread
shots/audit/showcase-inputs_120x40_256.png	D	100644	000000	3e82a9970b9fac776c5435db9fcc64f75c80942a	0000000000000000000000000000000000000000	artifacts	binary	-	-	unread
shots/audit/showcase-inputs_120x40_256.txt	D	100644	000000	59f66bdca824adc5ec3e2207599b2f79657b098b	0000000000000000000000000000000000000000	artifacts	text	0	40	unread
shots/audit/showcase-inputs_120x40_no_color.ansi	D	100644	000000	fac13e885ba181d53a61bfe5f862754c4db17d48	0000000000000000000000000000000000000000	artifacts	text	0	40	unread
shots/audit/showcase-inputs_120x40_no_color.cursor	D	100644	000000	8ab16b88da1aa1061cb1ade4610de21cd3bec7c3	0000000000000000000000000000000000000000	artifacts	text	0	1	unread
shots/audit/showcase-inputs_120x40_no_color.html	D	100644	000000	e58443ac848fcb2f85b97a5b8ed337ff4ef4c4f8	0000000000000000000000000000000000000000	artifacts	text	0	45	unread
shots/audit/showcase-inputs_120x40_no_color.png	D	100644	000000	950bdcbac2364533bce85fc5e9c7144e9d958a4c	0000000000000000000000000000000000000000	artifacts	binary	-	-	unread
shots/audit/showcase-inputs_120x40_no_color.txt	D	100644	000000	a2e7905ade2ea6d79b4dc49ab00ff0d8310d2d0d	0000000000000000000000000000000000000000	artifacts	text	0	40	unread
shots/audit/showcase-inputs_120x40_none.ansi	D	100644	000000	b041feb3c67f0a5ddf85e20e368b24f2e880ef5b	0000000000000000000000000000000000000000	artifacts	text	0	40	unread
shots/audit/showcase-inputs_120x40_none.cursor	D	100644	000000	87716c07ace215f608e0ee40680c30599120b049	0000000000000000000000000000000000000000	artifacts	text	0	1	unread
shots/audit/showcase-inputs_120x40_none.html	D	100644	000000	a702aaa72183ecd6f3c39ef9dd4d143964c35cf3	0000000000000000000000000000000000000000	artifacts	text	0	45	unread
shots/audit/showcase-inputs_120x40_none.png	D	100644	000000	0d894103666a6fecf1d3c85808c50832b4a462c8	0000000000000000000000000000000000000000	artifacts	binary	-	-	unread
shots/audit/showcase-inputs_120x40_none.txt	D	100644	000000	6888926b23ed96659fdbc8a4a45aacd08128710a	0000000000000000000000000000000000000000	artifacts	text	0	40	unread
shots/audit/showcase-inputs_120x40_truecolor.ansi	D	100644	000000	080342b1c400d1ba5307802a7c69c93a88a7d88a	0000000000000000000000000000000000000000	artifacts	text	0	40	unread
shots/audit/showcase-inputs_120x40_truecolor.cursor	D	100644	000000	87716c07ace215f608e0ee40680c30599120b049	0000000000000000000000000000000000000000	artifacts	text	0	1	unread
shots/audit/showcase-inputs_120x40_truecolor.html	D	100644	000000	041ed5c12ba39cede5413d4a21562d5ecbfabe56	0000000000000000000000000000000000000000	artifacts	text	0	45	unread
shots/audit/showcase-inputs_120x40_truecolor.png	D	100644	000000	dbeb6249f1e44109489e578c7657337990050549	0000000000000000000000000000000000000000	artifacts	binary	-	-	unread
shots/audit/showcase-inputs_120x40_truecolor.txt	D	100644	000000	5f7b89f06c83c5b636a5f17d74c40d8834fdc634	0000000000000000000000000000000000000000	artifacts	text	0	40	unread
shots/audit/showcase-inputs_160x50_16.ansi	D	100644	000000	369fcbe98936aa334d6e51201314b1098dc5dd6a	0000000000000000000000000000000000000000	artifacts	text	0	50	unread
shots/audit/showcase-inputs_160x50_16.cursor	D	100644	000000	9a94b065ea6cba3c37fc6fd5f9ed8d366a1baab5	0000000000000000000000000000000000000000	artifacts	text	0	1	unread
shots/audit/showcase-inputs_160x50_16.html	D	100644	000000	bcf9ed0fb80f3608ca9f9081ad6a4ff4fafaa56f	0000000000000000000000000000000000000000	artifacts	text	0	55	unread
shots/audit/showcase-inputs_160x50_16.png	D	100644	000000	92fae548e1c2132eb18078a44cf44da8f8086982	0000000000000000000000000000000000000000	artifacts	binary	-	-	unread
shots/audit/showcase-inputs_160x50_16.txt	D	100644	000000	b56994ce72b0166844e9822607cdadc99103e250	0000000000000000000000000000000000000000	artifacts	text	0	50	unread
shots/audit/showcase-inputs_160x50_256.ansi	D	100644	000000	ae661ddb364511da7305a808c07cc99751f37286	0000000000000000000000000000000000000000	artifacts	text	0	50	unread
shots/audit/showcase-inputs_160x50_256.cursor	D	100644	000000	9a94b065ea6cba3c37fc6fd5f9ed8d366a1baab5	0000000000000000000000000000000000000000	artifacts	text	0	1	unread
shots/audit/showcase-inputs_160x50_256.html	D	100644	000000	58b72c327cc87edc48fc781e91dec50f29f19ca2	0000000000000000000000000000000000000000	artifacts	text	0	55	unread
shots/audit/showcase-inputs_160x50_256.png	D	100644	000000	fe954bff30b6dbeb4b763e01e747bf68592c69e8	0000000000000000000000000000000000000000	artifacts	binary	-	-	unread
shots/audit/showcase-inputs_160x50_256.txt	D	100644	000000	483e695fcbbca6374eaeb4038bea018a23dd2d54	0000000000000000000000000000000000000000	artifacts	text	0	50	unread
shots/audit/showcase-inputs_160x50_no_color.ansi	D	100644	000000	f36109495d6f915abf72dee79dca721f76668cba	0000000000000000000000000000000000000000	artifacts	text	0	50	unread
shots/audit/showcase-inputs_160x50_no_color.cursor	D	100644	000000	fa86e2b0dfaab51ea340498189667895630a4686	0000000000000000000000000000000000000000	artifacts	text	0	1	unread
shots/audit/showcase-inputs_160x50_no_color.html	D	100644	000000	dd537025bb28980b747d98fcf5cb16e141b4ac8f	0000000000000000000000000000000000000000	artifacts	text	0	55	unread
shots/audit/showcase-inputs_160x50_no_color.png	D	100644	000000	ff88fb59b1366e9bc06d1a05acac3aff339a162c	0000000000000000000000000000000000000000	artifacts	binary	-	-	unread
shots/audit/showcase-inputs_160x50_no_color.txt	D	100644	000000	1bb7b22b27aac7a39354f08cce9828049cf75793	0000000000000000000000000000000000000000	artifacts	text	0	50	unread
shots/audit/showcase-inputs_160x50_none.ansi	D	100644	000000	753897c09351fd46acedd6d95550aa996825cdd2	0000000000000000000000000000000000000000	artifacts	text	0	50	unread
shots/audit/showcase-inputs_160x50_none.cursor	D	100644	000000	9a94b065ea6cba3c37fc6fd5f9ed8d366a1baab5	0000000000000000000000000000000000000000	artifacts	text	0	1	unread
shots/audit/showcase-inputs_160x50_none.html	D	100644	000000	1b8d7d19f2de79c945e9af46693553cb1408dcdc	0000000000000000000000000000000000000000	artifacts	text	0	55	unread
shots/audit/showcase-inputs_160x50_none.png	D	100644	000000	a7fd2754b2ea5e3352b27e6ae71425d5f20ff10f	0000000000000000000000000000000000000000	artifacts	binary	-	-	unread
shots/audit/showcase-inputs_160x50_none.txt	D	100644	000000	f42d5f77b9c4d06f11dd8373e98c6b53db62c3d1	0000000000000000000000000000000000000000	artifacts	text	0	50	unread
shots/audit/showcase-inputs_160x50_truecolor.ansi	D	100644	000000	89096b803680a316bad1bf58b4f712989221ade9	0000000000000000000000000000000000000000	artifacts	text	0	50	unread
shots/audit/showcase-inputs_160x50_truecolor.cursor	D	100644	000000	9a94b065ea6cba3c37fc6fd5f9ed8d366a1baab5	0000000000000000000000000000000000000000	artifacts	text	0	1	unread
shots/audit/showcase-inputs_160x50_truecolor.html	D	100644	000000	bf6d526d33c3bcb8df96c16fdf0da33ecb427bf6	0000000000000000000000000000000000000000	artifacts	text	0	55	unread
shots/audit/showcase-inputs_160x50_truecolor.png	D	100644	000000	d3b9fb7bea7cc29d723ed2def3322bf5808c9110	0000000000000000000000000000000000000000	artifacts	binary	-	-	unread
shots/audit/showcase-inputs_160x50_truecolor.txt	D	100644	000000	5002e04df8ee4bd91c0a250d0dca43ec82e6a4dd	0000000000000000000000000000000000000000	artifacts	text	0	50	unread
shots/audit/showcase-inputs_72x20_16.ansi	D	100644	000000	4c664c27764becd8c386bcaac119ce107074ed15	0000000000000000000000000000000000000000	artifacts	text	0	20	unread
shots/audit/showcase-inputs_72x20_16.cursor	D	100644	000000	eb7042af9c3f4ec70392249a06afdbe5c30f47a0	0000000000000000000000000000000000000000	artifacts	text	0	1	unread
shots/audit/showcase-inputs_72x20_16.html	D	100644	000000	ff66aa25b99cac7979de5bbe187913f71b473e8e	0000000000000000000000000000000000000000	artifacts	text	0	25	unread
shots/audit/showcase-inputs_72x20_16.png	D	100644	000000	071115a023c923714e79da45b61fd275d70acc65	0000000000000000000000000000000000000000	artifacts	binary	-	-	unread
shots/audit/showcase-inputs_72x20_16.txt	D	100644	000000	ace2c1a841a8ca96f816e564a747466efb147576	0000000000000000000000000000000000000000	artifacts	text	0	20	unread
shots/audit/showcase-inputs_72x20_256.ansi	D	100644	000000	d0b1a8be81beb57daef220b243035e47d3594e58	0000000000000000000000000000000000000000	artifacts	text	0	20	unread
shots/audit/showcase-inputs_72x20_256.cursor	D	100644	000000	eb7042af9c3f4ec70392249a06afdbe5c30f47a0	0000000000000000000000000000000000000000	artifacts	text	0	1	unread
shots/audit/showcase-inputs_72x20_256.html	D	100644	000000	32e2db2bd237b5f294194f3b494323b4805e4d69	0000000000000000000000000000000000000000	artifacts	text	0	25	unread
shots/audit/showcase-inputs_72x20_256.png	D	100644	000000	898dd91639eee81a8fbd5b0cf8dbfaac22f597aa	0000000000000000000000000000000000000000	artifacts	binary	-	-	unread
shots/audit/showcase-inputs_72x20_256.txt	D	100644	000000	ace2c1a841a8ca96f816e564a747466efb147576	0000000000000000000000000000000000000000	artifacts	text	0	20	unread
shots/audit/showcase-inputs_72x20_no_color.ansi	D	100644	000000	eada9a8d516c1086e9c00f58a4074ee052035da3	0000000000000000000000000000000000000000	artifacts	text	0	20	unread
shots/audit/showcase-inputs_72x20_no_color.cursor	D	100644	000000	c6afd73c046b64325cd149e6f39d382c41058095	0000000000000000000000000000000000000000	artifacts	text	0	1	unread
shots/audit/showcase-inputs_72x20_no_color.html	D	100644	000000	208fc0fba6df90330db54d83561255d5e10f9969	0000000000000000000000000000000000000000	artifacts	text	0	25	unread
shots/audit/showcase-inputs_72x20_no_color.png	D	100644	000000	49a1bbd13d9c0df7b33f4671c606d941a959be53	0000000000000000000000000000000000000000	artifacts	binary	-	-	unread
shots/audit/showcase-inputs_72x20_no_color.txt	D	100644	000000	50976d17c83ec854a4103b531e7acb39ba0c6cec	0000000000000000000000000000000000000000	artifacts	text	0	20	unread
shots/audit/showcase-inputs_72x20_none.ansi	D	100644	000000	6c0553537dd7a7e0482a5dfbde150cec47a17cd9	0000000000000000000000000000000000000000	artifacts	text	0	20	unread
shots/audit/showcase-inputs_72x20_none.cursor	D	100644	000000	eb7042af9c3f4ec70392249a06afdbe5c30f47a0	0000000000000000000000000000000000000000	artifacts	text	0	1	unread
shots/audit/showcase-inputs_72x20_none.html	D	100644	000000	a56b67b12d5784018084c9c0e9b2b5da3c343ab6	0000000000000000000000000000000000000000	artifacts	text	0	25	unread
shots/audit/showcase-inputs_72x20_none.png	D	100644	000000	19ca9a3a7717263412e5b7fd4f176e8ac7b4211f	0000000000000000000000000000000000000000	artifacts	binary	-	-	unread
shots/audit/showcase-inputs_72x20_none.txt	D	100644	000000	ace2c1a841a8ca96f816e564a747466efb147576	0000000000000000000000000000000000000000	artifacts	text	0	20	unread
shots/audit/showcase-inputs_72x20_truecolor.ansi	D	100644	000000	6db29602e8e095a733f81ed94d6bc02ad75493d0	0000000000000000000000000000000000000000	artifacts	text	0	20	unread
shots/audit/showcase-inputs_72x20_truecolor.cursor	D	100644	000000	eb7042af9c3f4ec70392249a06afdbe5c30f47a0	0000000000000000000000000000000000000000	artifacts	text	0	1	unread
shots/audit/showcase-inputs_72x20_truecolor.html	D	100644	000000	3dc5b3e09c9add0e6737ae33971bd5de8e0da80e	0000000000000000000000000000000000000000	artifacts	text	0	25	unread
shots/audit/showcase-inputs_72x20_truecolor.png	D	100644	000000	48e921f1cf5ffb74f20ce482a06d4872f4f058d5	0000000000000000000000000000000000000000	artifacts	binary	-	-	unread
shots/audit/showcase-inputs_72x20_truecolor.txt	D	100644	000000	ace2c1a841a8ca96f816e564a747466efb147576	0000000000000000000000000000000000000000	artifacts	text	0	20	unread
shots/audit/showcase-inputs_80x24_16.ansi	D	100644	000000	a8a60ea3b4331f8df0a34cf5cf7d21df139f9a57	0000000000000000000000000000000000000000	artifacts	text	0	24	unread
shots/audit/showcase-inputs_80x24_16.cursor	D	100644	000000	e2e4131c03617fc36a94aebcb398554d7ec9ca26	0000000000000000000000000000000000000000	artifacts	text	0	1	unread
shots/audit/showcase-inputs_80x24_16.html	D	100644	000000	6ef467f9d6cac6542804774a972a5ce835c574bb	0000000000000000000000000000000000000000	artifacts	text	0	29	unread
shots/audit/showcase-inputs_80x24_16.png	D	100644	000000	acf838288d0f1864dd495ebf9dc5a8c8b5968985	0000000000000000000000000000000000000000	artifacts	binary	-	-	unread
shots/audit/showcase-inputs_80x24_16.txt	D	100644	000000	c240ea8a9e6b8048611ae106ba4611999f201cd5	0000000000000000000000000000000000000000	artifacts	text	0	24	unread
shots/audit/showcase-inputs_80x24_256.ansi	D	100644	000000	d9cbfce91c5a50ce5b9469d9df4b1064676bbff3	0000000000000000000000000000000000000000	artifacts	text	0	24	unread
shots/audit/showcase-inputs_80x24_256.cursor	D	100644	000000	e2e4131c03617fc36a94aebcb398554d7ec9ca26	0000000000000000000000000000000000000000	artifacts	text	0	1	unread
shots/audit/showcase-inputs_80x24_256.html	D	100644	000000	d52c0a7cffc99a5f55264ccd023a02da503ddae2	0000000000000000000000000000000000000000	artifacts	text	0	29	unread
shots/audit/showcase-inputs_80x24_256.png	D	100644	000000	2bd9cebed3af5182d259cf0a1580a6428a0a9835	0000000000000000000000000000000000000000	artifacts	binary	-	-	unread
shots/audit/showcase-inputs_80x24_256.txt	D	100644	000000	c240ea8a9e6b8048611ae106ba4611999f201cd5	0000000000000000000000000000000000000000	artifacts	text	0	24	unread
shots/audit/showcase-inputs_80x24_no_color.ansi	D	100644	000000	897e8dee81ebc32eb75fbf3e672d16b017137e6a	0000000000000000000000000000000000000000	artifacts	text	0	24	unread
shots/audit/showcase-inputs_80x24_no_color.cursor	D	100644	000000	b12c7c25f2a8ce4c8ca2420cfa528b1090a025d8	0000000000000000000000000000000000000000	artifacts	text	0	1	unread
shots/audit/showcase-inputs_80x24_no_color.html	D	100644	000000	4fa88bd7ec974d907c266ca8f44191453a1e09a9	0000000000000000000000000000000000000000	artifacts	text	0	29	unread
shots/audit/showcase-inputs_80x24_no_color.png	D	100644	000000	615760d1641270c7afd3eb307258566c1ff0c07d	0000000000000000000000000000000000000000	artifacts	binary	-	-	unread
shots/audit/showcase-inputs_80x24_no_color.txt	D	100644	000000	a8738a00119baafcbb47ef4db594e861a1a0cb7c	0000000000000000000000000000000000000000	artifacts	text	0	24	unread
shots/audit/showcase-inputs_80x24_none.ansi	D	100644	000000	45249bf49defe59d36bd2bda69d3ca358d970e47	0000000000000000000000000000000000000000	artifacts	text	0	24	unread
shots/audit/showcase-inputs_80x24_none.cursor	D	100644	000000	e2e4131c03617fc36a94aebcb398554d7ec9ca26	0000000000000000000000000000000000000000	artifacts	text	0	1	unread
shots/audit/showcase-inputs_80x24_none.html	D	100644	000000	ed56d67285a309acc3d4cf1902d169bd74d5fd31	0000000000000000000000000000000000000000	artifacts	text	0	29	unread
shots/audit/showcase-inputs_80x24_none.png	D	100644	000000	770ef08c9d310d2cab24c4d7d74fb6042156b41a	0000000000000000000000000000000000000000	artifacts	binary	-	-	unread
shots/audit/showcase-inputs_80x24_none.txt	D	100644	000000	c240ea8a9e6b8048611ae106ba4611999f201cd5	0000000000000000000000000000000000000000	artifacts	text	0	24	unread
shots/audit/showcase-inputs_80x24_truecolor.ansi	D	100644	000000	89577786e548a1083b6278d2b1425d0de2df5b1e	0000000000000000000000000000000000000000	artifacts	text	0	24	unread
shots/audit/showcase-inputs_80x24_truecolor.cursor	D	100644	000000	e2e4131c03617fc36a94aebcb398554d7ec9ca26	0000000000000000000000000000000000000000	artifacts	text	0	1	unread
shots/audit/showcase-inputs_80x24_truecolor.html	D	100644	000000	4a605038ac0a4d6e38a805208d433920419f5336	0000000000000000000000000000000000000000	artifacts	text	0	29	unread
shots/audit/showcase-inputs_80x24_truecolor.png	D	100644	000000	142ddf24396f325c6d7d66c95b7b304f133651f3	0000000000000000000000000000000000000000	artifacts	binary	-	-	unread
shots/audit/showcase-inputs_80x24_truecolor.txt	D	100644	000000	c240ea8a9e6b8048611ae106ba4611999f201cd5	0000000000000000000000000000000000000000	artifacts	text	0	24	unread
shots/audit/showcase-textareas_100x30_16.ansi	D	100644	000000	762e0a3b11df71ec7fc9dc3171c2dc037464d149	0000000000000000000000000000000000000000	artifacts	text	0	30	unread
shots/audit/showcase-textareas_100x30_16.cursor	D	100644	000000	82d34c92926023a96e1a8df53443b8e5d02eda54	0000000000000000000000000000000000000000	artifacts	text	0	1	unread
shots/audit/showcase-textareas_100x30_16.html	D	100644	000000	db5cbf9f72827fab82e3f483d92dbf61962ad1fb	0000000000000000000000000000000000000000	artifacts	text	0	35	unread
shots/audit/showcase-textareas_100x30_16.png	D	100644	000000	f45b408f714646270cc2e089939abf0b61a1cf51	0000000000000000000000000000000000000000	artifacts	binary	-	-	unread
shots/audit/showcase-textareas_100x30_16.txt	D	100644	000000	98d9173e19c61c9f4818439b8857e2f7a95e4f12	0000000000000000000000000000000000000000	artifacts	text	0	30	unread
shots/audit/showcase-textareas_100x30_256.ansi	D	100644	000000	484c805cb8cb6da47222ff03a718601d0bed250c	0000000000000000000000000000000000000000	artifacts	text	0	30	unread
shots/audit/showcase-textareas_100x30_256.cursor	D	100644	000000	82d34c92926023a96e1a8df53443b8e5d02eda54	0000000000000000000000000000000000000000	artifacts	text	0	1	unread
shots/audit/showcase-textareas_100x30_256.html	D	100644	000000	cad6e669b4dbddec68f632a448133cf54c5ba9fd	0000000000000000000000000000000000000000	artifacts	text	0	35	unread
shots/audit/showcase-textareas_100x30_256.png	D	100644	000000	e1074fa088fa9f91c4ad18dc27fea6b0dc470cd2	0000000000000000000000000000000000000000	artifacts	binary	-	-	unread
shots/audit/showcase-textareas_100x30_256.txt	D	100644	000000	c7a5d0f88c2765f358db4a8851d4ee70c4b7be55	0000000000000000000000000000000000000000	artifacts	text	0	30	unread
shots/audit/showcase-textareas_100x30_no_color.ansi	D	100644	000000	8cb02d066af55c5556a7f32508d8ef0a9051a614	0000000000000000000000000000000000000000	artifacts	text	0	30	unread
shots/audit/showcase-textareas_100x30_no_color.cursor	D	100644	000000	dcb55e113b537514c623e3117cd80246e0c798ce	0000000000000000000000000000000000000000	artifacts	text	0	1	unread
shots/audit/showcase-textareas_100x30_no_color.html	D	100644	000000	874243c6d593fde0d867eaaa9ee7cb3cc173b437	0000000000000000000000000000000000000000	artifacts	text	0	35	unread
shots/audit/showcase-textareas_100x30_no_color.png	D	100644	000000	101551085fa43eff1eff8db5936902084025ef96	0000000000000000000000000000000000000000	artifacts	binary	-	-	unread
shots/audit/showcase-textareas_100x30_no_color.txt	D	100644	000000	95ad540a75e15e15da966fdd3303a457d45fb616	0000000000000000000000000000000000000000	artifacts	text	0	30	unread
shots/audit/showcase-textareas_100x30_none.ansi	D	100644	000000	569d5fa3497f30d2910277fc3904ed557b20f377	0000000000000000000000000000000000000000	artifacts	text	0	30	unread
shots/audit/showcase-textareas_100x30_none.cursor	D	100644	000000	82d34c92926023a96e1a8df53443b8e5d02eda54	0000000000000000000000000000000000000000	artifacts	text	0	1	unread
shots/audit/showcase-textareas_100x30_none.html	D	100644	000000	2bc0ef99627ebfebd4dc4547b7d3e164440c2a0e	0000000000000000000000000000000000000000	artifacts	text	0	35	unread
shots/audit/showcase-textareas_100x30_none.png	D	100644	000000	97dc9df2d310ac3284bd1d3e1b5378efcf454a35	0000000000000000000000000000000000000000	artifacts	binary	-	-	unread
